,0,1,2,3,4,5,6,7,8,9
14,0.2384178756615412,0.07840324359599941,0.06572321518014755,0.039021337261011146,0.24426404634242443,0.0,0.0,0.1659348201100385,0.0,0.0
15,0.36848668598019635,0.10535848357060436,0.028577886302454992,0.060557160315606165,0.0,0.06919290691410078,0.056606577201093786,0.052185180289992326,0.02274606999683594,0.11362789314036201
16,0.272564299503445,0.19008182471031537,0.03019227622344379,0.07164834666679089,0.008922362652011686,0.03459852664101128,0.033341752832929714,0.11585786268775213,0.0485205388658716,0.14604407049099533
17,0.34895022059507885,0.0753905080393716,0.03495301989665193,0.06858623997539012,0.11319964785264774,0.03364402634645528,0.03890730563131832,0.0,0.09261227015110003,0.07863010295057321
18,0.014093898356215556,0.24583669205496134,0.014367917669563865,0.01674119878257102,0.02273573339608896,0.16700904166658653,0.013786419787494524,0.29492298489231383,0.3115086633410859,0.020571330379968947
19,0.019143296010900437,0.6256440996454861,0.017695992014894166,0.02408977669634341,0.0,0.22961907030343592,0.015536334840852335,0.0,0.05429683864984411,0.0
20,0.07560267066103195,0.1704211011877456,0.0052631750926782515,0.019839367133938735,0.0,0.03941068246037377,0.0,0.49483004942879055,0.0,0.08048204767435735
21,0.0,0.0,0.0,0.0,0.0,1.0759719804346832,0.0,0.0,0.0,0.0
22,0.0,0.1827586012476267,0.0,0.011029890506909463,0.017072965741644824,0.47361697864476365,0.0,0.023719334594289217,0.37415708645720247,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0348859687413061,0.0
24,0.0,0.0,0.01813042054399061,0.0,0.097313453548397,0.0,0.003947337345988268,0.7300700610759147,0.0,0.0
25,0.0683694407854741,0.08393383569744982,0.0017666727419293436,0.00019571493937122614,0.0,0.04027986027444231,0.022533070671460313,0.13857740022177628,0.6184474765871264,0.07564346646986618
26,0.0,0.0,0.0,0.026476719991649814,0.12862547868790092,0.0,0.020755182764621904,0.6167582141607798,0.12900217028856029,0.0
27,0.0,0.594147772819403,0.05646458050814095,0.050160501747488824,0.06140086265918742,0.003654667107304839,0.06015628616920485,0.12141587236743855,0.0,0.0
28,0.017360081916991295,0.026558220105789874,0.0,0.006695915641648258,0.003950473307803755,0.0159203580572934,0.00839957622175562,0.09737119915929335,0.9074418734102355,0.02059634171765742
29,0.005567006473155335,0.11911555149748244,0.01483073164180804,0.006163398749980972,0.030331909933831266,0.013748023882232924,0.0,0.6504598441367532,0.035460189996860444,0.0677134607644306
30,0.0,0.7079695000831241,0.05355572783101181,0.006216500204566395,0.02484021516258939,0.1150169193463235,0.011833941672271954,0.008504706005794314,0.036080010283856094,0.0
31,0.40800032650148566,0.03161200096900377,0.0370691318903302,0.06006197830844807,0.01048341712650085,0.05995623637767685,0.05782883209463973,0.010663582135784479,0.08456707904172624,0.0671986053829307
32,0.22699553494354222,0.0,0.03853943816848177,0.042639936459406204,0.3164718190809067,0.02952612366708436,0.0,0.26171940188840404,0.0,0.0
33,0.24388151216234896,0.0,0.06188405407121873,0.048761427704044,0.12902361789986097,0.0439867025415659,0.0,0.3326956716631343,0.0,0.02513554627517694
34,0.17740798757722503,0.0,0.004496239155931488,0.004242487318193782,0.4445032299092787,0.024457975113021863,0.002247634245914532,0.12386006665660128,0.08749414024976843,0.0
35,0.21108787556463052,0.03310746714192141,0.02597054322247897,0.04390991138311386,0.34486687937351096,0.0,0.004842456027278453,0.22113758229390604,0.0,0.0
36,0.3170510291330494,0.10742885816530386,0.03029761813544815,0.04144601265017782,0.07756268369832146,0.04060133011329433,0.02925659904032693,0.08171610059232975,0.09033818768399858,0.10916065183456145
37,0.28479870285989045,0.09867138864355439,0.02571479207326264,0.06130622208364255,0.0811742866178214,0.02165537460310179,0.03517128837246481,0.138475255900668,0.08513387664012131,0.10651050069360544
38,0.33684540547637043,0.09924992053109843,0.0396812246734734,0.03176276321552378,0.06133984176274979,0.060842422435418875,0.03242738993236649,0.0,0.14948396176564274,0.10063317826457321
39,0.3110377783633175,0.10575315790128943,0.0390128504476912,0.029729529711091177,0.10999672663355171,0.03973856914310786,0.005211972321834739,0.10254538317533207,0.05242859945663474,0.09449660267219788
40,0.3172623416523072,0.1333381901827238,0.01692998964580626,0.05737925142899395,0.07893449746404287,0.028568977541951403,0.031722565685467774,0.09850077226000221,0.0,0.12685963145904924
41,0.3234922017388033,0.06777491519980613,0.013408319110974726,0.03696689963486158,0.05893741787308811,0.03761026076281746,0.05320336410273834,0.12097932978359845,0.05924061791207251,0.12156887845419403
42,0.2692898741863921,0.11779601455249183,0.0337174136927284,0.024595489031512482,0.039775162817171084,0.042847156157981445,0.028004067936715376,0.05147140701906044,0.24740397490167,0.09567339498597542
43,0.2830247298496414,0.10724680363980649,0.029082001018177452,0.04840519321205086,0.06679658461183142,0.029912678202134658,0.03298201142813727,0.10780319172407204,0.147216163976014,0.10395748584258359
44,0.33586040909809994,0.09075796107392105,0.03169470090054276,0.03384325424020994,0.060751527143076585,0.053487860205164175,0.03955106687615011,0.036691404364952704,0.1224298354165457,0.10903231651860802
45,0.31625343063546696,0.11977001027460585,0.02926937389315396,0.042738462252164294,0.0973566581161116,0.03551132497518623,0.017442438703765807,0.10224500623712185,0.024697679047266705,0.11042418111514643
46,0.26060175417676334,0.11128702022534648,0.09179017831518288,0.03741910131829531,0.09786051385079819,0.018510040549258724,0.09954923548496686,0.13340676592777906,0.0,0.12547871184750917
47,0.397614099646884,0.012638892790210764,0.029474140069542347,0.059307162797638924,0.004278998576329566,0.08436206703468568,0.05128787030345612,0.06401088065192045,0.03340171233892673,0.11731884844964653
48,0.4000156192181601,0.041959409033850995,0.017670306129055745,0.05390619579028091,0.0044334391799163144,0.09928036110722055,0.03845902305675856,0.003751099197475956,0.054359682108989206,0.12821250407164766
49,0.16807314102653242,0.38449338473528666,0.0,0.0,0.07604579209265284,0.0047310930445465145,0.0,0.0,0.11664173597861363,0.06459644433209855
50,0.3998086086035629,0.08253007091143486,0.0,0.08326139039258011,0.0,0.045925618729132325,0.0,0.04493557502070017,0.07656701830549523,0.049527035766658456
51,0.2911320068273098,0.1184553043431839,0.03917382208801983,0.05268901498500448,0.1211827361561001,0.10321574259667848,0.03476666391633914,0.06567499914176227,0.0,0.08323499186810034
52,0.2663637266773353,0.011189823291242794,0.0850663014759161,0.040134718349406684,0.13578638487278386,0.02893427653838932,0.09732561874014696,0.12924814458252587,0.040795659944875676,0.09769130753178283
53,0.4045263600041047,0.09750506317602779,0.0,0.08813068325756063,0.0,0.05332841284474673,0.0,0.03364380534649741,0.06632752967797245,0.036133389334539356
54,0.3020047558689552,0.06821490901657644,0.2331898108773561,0.047849614282219344,0.0,0.05829921892695023,0.09463432446941619,0.030034060853342082,0.0,0.10640312530561621
55,0.0,0.0,0.7137388773414896,0.02156631240598194,0.0,0.0,0.0,0.0653947184494249,0.014871084894731873,0.0
56,0.1490702908106548,0.17755439933703382,0.25025623399456937,0.0,0.0461473641475628,0.08170790409574046,0.15732169905732524,0.0,0.0,0.09170209488315255
57,0.0,0.0,0.7062023010907427,0.0,0.0,0.0,0.09422093966242782,0.0,0.0,0.0
58,0.0,0.0,0.26168497651153777,0.011839157392139804,0.00484771882435785,0.0,0.48970658052672755,0.0,0.08162526311130114,0.0
59,0.09104724173608707,0.11898883209546811,0.0,0.0,0.0,0.0,0.524910142211574,0.010202831847566658,0.0,0.16834533589693076
60,0.0,0.0,0.0,0.0,0.0,0.0,0.8351016166656041,0.0,0.0,0.0
61,0.36426955444325987,0.056930094326102305,0.03398103281423245,0.036877818951219575,0.011247498842819904,0.045047640124698446,0.04206026073908008,0.09006991245416522,0.09605207809890177,0.09431240129841048
62,0.35920195544042,0.07309079776552405,0.038610760727262584,0.049457655403655126,0.019909292691491685,0.04929248547225721,0.04212107672953181,0.09397433286418969,0.07592497836118749,0.07980877789622147
63,0.3640739849716034,0.06679741889604292,0.03546691621936213,0.04385956169671612,0.01438604157354777,0.04348801709299286,0.041402158268856,0.09001018092400485,0.08902462111497776,0.08560488815531127
