,0,1,2,3,4,5,6,7,8,9,10,11,12,13
16,0.2581538218586238,0.09678884456041145,0.013461945526788874,0.015422603015451045,0.026017725892471248,0.04125587319635948,0.006859719432990483,0.14197638760051262,0.05495106686510691,0.04227890826737206,0.004020674333713004,0.2501420890994845,0.12988298460134376,0.053921741095684386
17,0.3223170705702269,0.028697257728636776,0.02540534512164247,0.01664009407822186,0.10484946187998914,0.04410541260164587,0.03569854627566966,0.0,0.0830319580520581,0.043312343502048496,0.12355998095335251,0.15203869776947274,0.02649432342208411,0.03539904358336819
18,0.00489580128722713,0.25747576168666975,0.01945230725561198,0.015666805351587303,0.024449995739948452,0.14424738987354832,0.008866320719478647,0.3553661423660352,0.3373176837933104,0.010913212855387785,0.0,0.022444397088424203,0.0659448354881964,0.007342605696132726
19,0.022082251740312114,0.7092590625591404,0.05156907919329372,0.011529783865012043,0.0,0.20094884587419462,0.0,0.0,0.03427590495681092,0.0,0.012243507962410808,0.0,0.0,0.017737900170354894
20,0.024814445332829758,0.10260347229200786,0.0,0.03619900293830957,0.0,0.06403155557690096,0.0,0.6290236686063359,0.0,0.015965297524900952,0.0,0.0,0.2737119731566949,0.01920809039487438
21,0.0,0.0,0.0,0.0,0.0,0.903344981183656,0.0,0.0,0.0,0.0004903524869286685,0.0,0.0,0.0,0.018058250210993703
22,0.0,0.1381892518945386,0.02272895635144684,0.03455485711786341,0.0625208899056257,0.46328473413284443,0.001970900130711864,0.042963464773407394,0.34852487910792457,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1965612185365564,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.08822312780476393,0.0,0.03211227936540989,0.905438694708419,0.0,0.0,0.0,0.0,0.0,0.0
25,0.05550298975525278,0.09359237741632218,0.0,0.005052771724582476,0.0,0.004751020565622732,0.0,0.12207059105641416,0.7006048945945503,0.011075791051336258,0.0,0.10139898543953146,0.09488859231788015,0.0
26,0.0,0.0,0.004284706144572319,0.004725452849132231,0.08518275789874795,0.0,0.056561826614927944,0.7738245481531233,0.08473791489487655,0.0,0.04617846380820471,0.05319745826405827,0.0,0.0
27,0.0,0.6848523946414812,0.07342830838610664,0.014605643300644549,0.06125326286808911,0.0,0.04498068588952419,0.11085782027869026,0.0,0.021442826918260084,0.0,0.0513439696492961,0.0,0.0
28,0.009283381227307114,0.03154451164659721,0.0,0.010087303329112996,0.0007927887389493517,0.001074975629656226,0.0,0.09307509062275887,1.0234022104113503,0.0009707484673962208,0.005446278821884075,0.03396891895111588,0.04839185140310512,0.0
29,0.0,0.09672960627152646,0.003334645195577484,0.009079363216052058,0.0171081270608897,0.025024810814738657,0.005432246185360674,0.7957804271127361,0.015315179403627264,0.03164592689857476,0.0,0.04698837348790385,0.09677605683071838,0.01147222870512825
30,0.0,0.8190568788522304,0.08284307157639287,0.0,0.03757119683207907,0.08615758570226696,0.0,0.0,0.029813205903459938,0.0,0.0,0.0,0.0,0.0
31,0.3982579526842694,0.011722399267105983,0.021294930808630468,0.0,0.01170610731298826,0.0425323200320898,0.0461334761236565,0.0,0.08693345940482433,0.10810414945056156,0.06249097380396433,0.06641397354394772,0.05554307160933258,0.060519580293105855
32,0.21427966647026522,0.0,0.050061607384118745,0.03048475485726838,0.2931150195107202,0.027584036570643414,0.030407441042878954,0.30610793354892785,0.0,0.0,0.13114813632857047,0.016877596130440053,0.010771409637900064,0.0
33,0.23376996368461442,0.0,0.07087096661133925,0.031260607005437105,0.09524673171548532,0.04320938130952172,0.011366330878374166,0.38017357936940543,0.0,0.0,0.08214858747143854,0.11197279945562948,0.0,0.0
34,0.14049199008610133,0.0,0.03634918918345783,0.0,0.38628818417253963,0.009444210650975445,0.005619241220369576,0.14324181584141854,0.08693183839514754,0.004739798023294514,0.2605175131249535,0.0,0.0,0.0
35,0.20843040289335205,0.0,0.017972357492075864,0.03711562708880405,0.35534360179997154,0.0,0.04252606654061171,0.26381414919749013,0.0,0.0,0.07450560263008288,0.0,0.06636472958456253,0.02520780107211019
36,0.3127073554884339,0.04338001607897533,0.019842245673691146,0.004535919560954095,0.10428457092139785,0.05868855309678581,0.023499776497080693,0.08192379127057249,0.08504092922552271,0.012343184470582424,0.020960060596680402,0.21280042666636947,0.08499027147972825,0.02971951319471059
37,0.27809585378178636,0.04766718343802676,0.031183050045754973,0.02239721158907015,0.0987075963766053,0.03157941730126752,0.018887310209568173,0.138653769057177,0.07801629368389917,0.005909174294779815,0.018636488482241736,0.1914343041968951,0.12611978305756755,0.018307205793938585
38,0.3301025928596819,0.031672830765026395,0.028945324754140092,0.0,0.08903543119680159,0.07017379047321824,0.02037772797625576,0.0,0.13689271616319437,0.03261796064028766,0.034293018091780945,0.18539799036585847,0.07128916883234519,0.02543195247214988
39,0.31261603390749426,0.04443920856448088,0.02726106052840198,0.00030772048975053075,0.13922648435754845,0.05570654563581989,0.01525718189564812,0.10182608732112149,0.05628275052887588,0.0,0.019035471556781987,0.219523854362923,0.055365258547639455,0.02905121904344833
40,0.3124641813510407,0.04929244252420362,0.0017455881922884523,0.0020856817029992433,0.11854465844350695,0.06144748473331568,0.03899919713852813,0.11815685645722307,0.0,0.02534085326542828,0.0,0.21012232191986768,0.10177508093806252,0.02758454165383539
41,0.31383325428998016,0.0,0.0,0.0,0.07909294019001312,0.07014978292263499,0.04650576002634964,0.12887100607982307,0.064869443176379,0.006001477921216695,0.02634211565309475,0.22255906026657052,0.07582552749010693,0.04859077677789913
42,0.2612368859639782,0.08295728508187865,0.02301186570506304,0.016702876011031913,0.04481809802552316,0.04495415969099815,0.0,0.018802197994984768,0.23136366023958022,0.0,0.04766272066890696,0.22132832882998832,0.07880555109714542,0.028345928703144063
43,0.27554535661251073,0.062077002728423133,0.0287632847136789,0.0210878576951364,0.08044311774663103,0.037037106060826684,0.009726261431200447,0.09572173508238743,0.1368511365247998,0.0003101583140786016,0.030218909779576288,0.20619848339505978,0.11103518949662053,0.023096069995858032
44,0.328107515383113,0.022585222540150357,0.01747327072493132,0.0,0.08550171748566861,0.07030306939640128,0.029238352288101396,0.03356427838703571,0.11800970947057039,0.0250927079913606,0.03285019056790812,0.20298620981664334,0.07458299992177575,0.03464222465565561
45,0.31671572475663895,0.048140208677445236,0.0159403024244513,0.0016895546590711809,0.1342283588506103,0.060388208452013974,0.027020857460658194,0.11328053680322774,0.021884202901518057,0.0070011520510819695,0.004805218951059174,0.21935668687760804,0.07657628437909551,0.028911503481036615
46,0.24566937067224268,0.04682759966500309,0.0708879639815157,0.015287884598676903,0.11845203691806715,0.025390258223603135,0.08251128653052639,0.15916375275845032,0.0012121819890623061,0.036715422847703065,0.03236909996879886,0.18348274899554234,0.10319523555588651,0.04883332277539264
47,0.39700126699733196,0.0,0.02371361829706296,0.00407021286679779,0.03206707049607751,0.066491619749233,0.04162646145133944,0.040776826785449444,0.027022892939907627,0.06593942832802724,0.016958438274632476,0.18120905159412154,0.04894939149533389,0.032888199369275894
48,0.3875554728698339,0.0,0.003927536678414154,0.002240730923893292,0.030999936288248847,0.07229142871551965,0.03011783039914045,0.0,0.05565443427855441,0.0641090856991589,0.04137645299507513,0.17083135038766978,0.07511676834032747,0.05075455295547922
49,0.10415865633294069,0.34627116841466216,0.0,0.0,0.0,0.0,0.0,0.0,0.15595259213735108,0.006530863406078736,0.18890861052504673,0.0,0.18616855890610737,0.09104362714405556
50,0.4081424930159642,0.058228252302882796,0.0,0.005668322657579172,0.0,0.05554527044149427,0.0,0.007819055682231011,0.09078487232417881,0.050053130811717444,0.024164120546968714,0.17238061572599012,0.022475960414068068,0.0
51,0.24677327243923067,0.08315730686689918,0.035537191471496275,0.03866342233893326,0.10500271703032206,0.0884126651562227,0.0318469412326043,0.06958194147897917,0.0,0.04186649880192028,0.11188026949921309,0.056044194846337256,0.16785973984746316,0.0070577722434302876
52,0.2424947100775431,0.003043852823761122,0.07835432110919356,0.011545739082674498,0.0862162133782276,0.013043149471332113,0.058293491908113004,0.08487673650336304,0.0,0.038663433627962276,0.17798979839011078,0.19549784479460067,0.06280311740971223,0.07181888530999259
53,0.40597648460546687,0.07044704841835883,0.0,0.011715342518509503,0.0,0.05781251061279468,0.0,0.0,0.10180937851709027,0.02416229944046109,0.01738410570664723,0.170205213833191,0.03257635276209755,0.0
54,0.2969484810583524,0.030575781090432002,0.20463270998726557,0.0,0.0034167217882289697,0.06556536906751131,0.1075860474815075,0.05367937105288266,0.0,0.11930148650263676,0.015264357568038577,0.07506838306480841,0.03546686276559339,0.08157101281032146
55,0.0,0.0,0.6424322656200504,0.039188079269248936,0.0,0.0,0.0,0.11927081770033121,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.20603793722735467,0.0,0.027788600966376267,0.03321617434258976,0.0,0.0,0.0,0.0,0.08738588740421212,0.0,0.6992330573769943,0.1526143359105023
57,0.0,0.0,0.7192241583257377,0.0,0.011430170283944868,0.0,0.07488368282257056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0008391460537922622,0.0,0.0,0.0,0.09993639531014126,0.0,0.0,0.0,0.0,0.0,0.0,1.0462113700059497
59,0.0,0.0,0.0,0.0,0.0,0.0,0.4600299985088238,0.0,0.0,0.1385796768249441,0.0,0.0,0.6166955015546638,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.9929747375926462,0.0,0.0,0.0,0.0,0.0,0.0,0.06532732607798719
61,0.3456723681923765,0.006633980304602986,0.020930097181784298,0.0017625140846050057,0.012828739880132162,0.03352765108480395,0.020908981040245828,0.07900510085329628,0.10387611330696842,0.041226924570141966,0.06481293737206754,0.18622288596851153,0.07750021072162964,0.05795007094210646
62,0.3452758458455819,0.018666225274280638,0.026877032432140784,0.002671930537524333,0.021361236369473798,0.03620487617532269,0.02845717669070136,0.09924487488539634,0.08447196797580372,0.047837508890974295,0.05085653671378435,0.1523224826428015,0.08160633039645158,0.04445086514521188
63,0.3478265977842086,0.014794329935311957,0.0223838735921491,0.004096782413156164,0.01648154943699433,0.03280602488626006,0.025378481324534217,0.08694097678684799,0.09791036151563799,0.03944417345442734,0.058679441003004394,0.17109907092561774,0.07765170503054789,0.049215401178989183
