,0,1,2,3,4,5,6,7
27,0.0,0.3470346902491785,0.07376536764454421,0.07918631857192268,0.1929335126469561,0.24666342556523024,0.0427254948118781,0.0
28,0.0037858531775652295,0.11373134448925286,0.011009686523475918,0.015215563714194916,0.0,0.1163718091350195,0.0,0.7494744685545369
29,0.01910154347349676,0.6806839446101106,0.008185462602202681,0.016734325124699582,0.0,0.045676345240863406,0.03340006352523158,0.0754583829786481
30,0.0,0.27648937608935753,0.07221768290306503,0.018706614120405012,0.15317577476293712,0.4434749826231514,0.04518983064601689,0.0
31,0.41072601340892967,0.017564889793241154,0.05345146006709535,0.06866301024602871,0.0,0.13851854297452362,0.0340156669351637,0.06419181496217863
32,0.26290498386718353,0.21360673773787833,0.0,0.0016087967162219917,0.22914622095898923,0.008047421439161715,0.04812575425109829,0.09433719060263211
33,0.27467429497241674,0.2909309411790993,0.0,0.03149896314391346,0.0911739837511822,0.046475888125262245,0.07271706346556504,0.0
34,0.2010411650664099,0.07023322194115275,0.0,0.0,0.3337764462987559,0.0,0.014548553957430375,0.2522627838587356
35,0.25830145904038054,0.19920540450809965,0.0,0.0,0.2555301641078887,0.0,0.0370062383488974,0.0622881857900611
36,0.32380173345485497,0.12863691725795864,0.03907733051176084,0.06822688284026439,0.09462087887865904,0.13880379265646475,0.02416798230679584,0.0645912271876538
37,0.29251036152869464,0.1977030830464021,0.037443472162138426,0.07125908484731731,0.09689845278741224,0.12289377052979902,0.024330358323883725,0.028622532843761046
38,0.33951768127020154,0.04633033809284206,0.050755088353621115,0.06596489388908923,0.08508210902415222,0.14808012065074702,0.028050384577616442,0.10843527828474915
39,0.3268702690971654,0.12593575988661582,0.014415952281647536,0.050976070819928304,0.11911025031707788,0.11859540703086016,0.03386735747329195,0.06898986704385439
40,0.3239062338023833,0.15761484081107138,0.05093123000818789,0.08116532632329082,0.09465908286639844,0.13777477047944056,0.012679183845007831,0.0
41,0.32649326692892433,0.14551355278959352,0.04754593908976757,0.06030973363084607,0.07193517152733703,0.1263237793463858,0.010798905922076272,0.05768728098230864
42,0.2666995447723103,0.10960023615066165,0.02776559711806157,0.07797038657907875,0.06150640714516087,0.1753578730139534,0.025312207189280702,0.1616063955066703
43,0.286981236936926,0.16745974095104976,0.03434462047642226,0.07478857167939552,0.08499749812200696,0.14431998313719932,0.025044160868664934,0.07891605920554863
44,0.3382510207606118,0.07953452987825095,0.0501484868677111,0.06468580192743467,0.08149739826567888,0.14221310222913516,0.022598221579748633,0.09262888882457211
45,0.32840364432916247,0.14363618869883021,0.03178703455024655,0.06574573480111869,0.11017473945735888,0.12960797740643992,0.024482937533272686,0.030052103706699546
46,0.2691819777120375,0.17932891359641293,0.09241404795975362,0.0841135409149224,0.11313459100109102,0.0899473935218871,0.0850411359079161,0.01401221743640891
47,0.4078864599807664,0.0614674587083214,0.023717589066878996,0.087238981761327,0.013596756631193705,0.14441375390775776,0.032256460543708204,0.010919993143341338
48,0.4138702341048808,0.015945289831138344,0.022916123565477182,0.07968697922944266,0.02522344725514241,0.16710887375537709,0.012846811162816359,0.03197478665705721
49,0.17362202557068337,0.11324387997157857,0.08595382966157752,0.013963156548200318,0.10784019613931671,0.1712020780086489,0.0,0.18403201962723698
50,0.39401081284613215,0.08057169568011284,0.0,0.07849241982290045,0.0,0.1654510200868415,0.0,0.041335084214986655
51,0.30844583060688163,0.10494471570131314,0.0413403865184387,0.057547333823251015,0.13714005071098015,0.1643017741081148,0.03176326258771628,0.0
52,0.2861315901167917,0.09706312586999948,0.0800216790473179,0.05495702906233741,0.12605671019134837,0.045398152459304605,0.07814862677990685,0.11407213457467925
53,0.3948981123596531,0.05837491958714772,0.0,0.07656949430539148,0.0,0.1707310783462078,0.0,0.05192176185084007
54,0.30236989008811,0.06862735141423426,0.05372675272843262,0.08194609336919803,0.049317846826158106,0.10883142823291023,0.20451198313316651,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.767977095216202,0.08575946343877162
56,0.14329843050565813,0.0855907629722808,0.1497216205038087,0.0,0.14693358255358258,0.1058414794317267,0.2760554259652623,0.0
57,0.0,0.0,0.12269419355791455,0.0,0.015756479448460457,0.0,0.7131100328783996,0.0
58,0.0,0.0,0.5935693274776696,0.0,0.0,0.0,0.13482363322996027,0.07251534470756911
59,0.08983320202185553,0.15185528131178877,0.3943138557130906,0.027593330333244945,0.11805744584531055,0.0,0.019353040722209655,0.0
60,0.0,0.0,0.7316016696528341,0.0,0.0,0.0,0.0,0.0
61,0.367638573832441,0.11346124187524811,0.03879453732260847,0.06510531373358111,0.009695935941031275,0.12475820306797464,0.03138891714496095,0.07841251873671629
62,0.36003135405479525,0.11790666559577138,0.04020205311815539,0.0714163732679778,0.019644547017985303,0.12964806166141082,0.033843893778411675,0.06730289080732398
63,0.3666421489654008,0.11621506488584582,0.039010989348575394,0.06688639997814347,0.012733912533828988,0.1257248945454473,0.031678618730280134,0.07521475011412077
