,0,1,2,3,4,5,6,7,8,9,10,11
13,0.17487205120474292,0.00956135598498634,0.023088242710585082,0.03486915319382417,0.04563227041650857,0.2559716808173155,0.03381850449001724,0.08562086378805013,0.09593420473476065,0.036946873982259446,0.12484762809717663,0.12901407717028993
14,0.26146991559470617,0.0,0.01769570160425894,0.0,0.012292359531192608,0.2577574973726144,0.05403059744742681,0.019668614012916957,0.22791077973181798,0.0,0.0,0.07694122021973614
15,0.3793118203332699,0.07894161958600908,0.03675726201047123,0.030941101839696162,0.050877413376689676,0.0,0.01978338912679522,0.050761526470726806,0.02570766250570855,0.05989841138073412,0.027236440670070743,0.16122726093213707
16,0.28306172702947685,0.05083551563083221,0.03899564440547264,0.050020318380800295,0.03506007778414857,0.02682290418859391,0.007453563205782043,0.051908505845024856,0.13315107077861882,0.058249224351535324,0.013374624300524168,0.2763989244708169
17,0.3206519617576748,0.05366111765836851,0.010188238596827779,0.03098859948958016,0.042407891038924936,0.10740138844744673,0.029836286799897516,0.08446507850110728,0.0,0.040186801008950376,0.14512777366184212,0.10367800837094308
18,0.007072441276542114,0.042079007831477055,0.004329166067436328,0.018837827626380487,0.2197104162545528,0.036096204512986896,0.03155657743850218,0.24659094562306164,0.35632427071204376,0.0,0.005942954053427856,0.2541082640920821
19,0.0,0.0,0.00596649729760268,0.0,0.3500723942666934,0.0,0.061549715889168986,0.0,0.05510855264323602,0.0,0.04080823630477037,0.6499572323469428
20,0.06028790203902084,0.14498429391712764,0.0,0.02828903103342257,0.03833190556575054,0.0,0.0,0.0,0.6050125985492125,0.0,0.0,0.1842315934613891
21,0.0,0.0,0.0,0.0,1.208707096323015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.027182414751473278,0.6385425216093825,0.15439996658366928,0.0,0.19142748610762758,0.058347383825872734,0.0,0.0,0.09667439482041737
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8976121918521364,0.0,0.0,0.0,0.0
24,0.0,0.0,0.052667969390478866,0.0,0.0,0.05144159895171352,0.02979764157597321,0.0,0.8461567907982853,0.0,0.0,0.0
25,0.06915652365987364,0.020137863811191356,0.010498016744462779,0.0,0.026823472664783323,0.0,0.028804924196364278,0.5756493632931019,0.11382238650228775,0.03612919303591031,0.0,0.1311915108723627
26,0.0,0.0,0.0018590231156565406,0.028590378273625146,0.0,0.09216898957391538,0.023898549293050613,0.12394691460379159,0.697536029421122,0.0,0.026191000969695177,0.0
27,0.0,0.0345171451409908,0.009865994628313886,0.05871382012263189,0.056314714885179744,0.07316328737779758,0.10039132562441631,0.0,0.17331942501567635,0.0,0.0,0.6184660450128707
28,0.013956271546735602,0.005051343118422387,0.0,0.006423404219165822,0.01016056970686736,0.0019482181465936812,0.011882316909791659,0.7992844597865681,0.07990099225911486,0.01212817108537377,0.0172665168730316,0.049797252805538525
29,0.0,0.06853439783808779,0.002822336387698416,0.020313730245079018,0.012749302322422424,0.023644873460940595,0.02109253442398553,0.02742641154768978,0.7553999257563876,0.024321940141285678,0.0,0.1298917526463878
30,0.0,0.0,0.0,0.0,0.21838878148065083,0.02725881620164127,0.0994243484706271,0.0,0.06823678409764794,0.0,0.0,0.7367403487168188
31,0.4042474178361465,0.07229523736834259,0.03253009682050722,0.01885060289991906,0.044965894371534455,0.016740536342635746,0.01919304316793813,0.08348819400225618,0.0,0.0534513802910219,0.0835903400753422,0.032198776530288194
32,0.22489561106496367,0.0,0.014983401663309451,0.0069360138563246175,0.07684126222307797,0.2863753738708526,0.024544923177698522,0.0011118897595896531,0.3156068179289569,0.0,0.09714726576278354,0.0
33,0.24360614748997447,0.0,0.011100961036422989,0.02676773280283389,0.08056621976744868,0.12748856410368534,0.05054351028081918,0.0,0.38225310831220516,0.0,0.06131121164124807,0.003931567041202942
34,0.1289744920049192,0.0,0.0,0.0,0.04710132175216371,0.35927968833099655,0.013439192877517981,0.09996338776270826,0.1645019944874117,0.0,0.22437695475822286,0.0
35,0.24306087775525032,0.0,0.02390235788307967,0.0012386508970409485,0.058998042399832994,0.34253547273992935,0.002081465437411685,0.0,0.28298298817296536,0.0,0.02695580762879865,0.0
36,0.3314107606590647,0.013035374711656032,0.03297907509275672,0.004285546207288419,0.06219621137089142,0.10480934539368841,0.021149727678133178,0.08188733376920336,0.08210114743543566,0.04945232802511491,0.02984599083842086,0.15812680234567392
37,0.3000811030869495,0.01758680010283162,0.022971804334202078,0.02109333461989888,0.04668973433333402,0.10166869627734787,0.03593263741979055,0.08196669736591992,0.14125644148562877,0.046873723289041956,0.02261918453520383,0.16282892138349014
38,0.34229543050525074,0.03065783935283028,0.036584896787965386,0.0,0.06977928162628004,0.09948757718652404,0.018836469621516985,0.10095552455965892,0.0,0.05640575051981779,0.04542448922277808,0.1414696568487687
39,0.3271647522437162,0.0,0.02714775833221878,0.0,0.06428041197751243,0.1237149762189061,0.024239277112207643,0.061419944097453945,0.1111887160563628,0.032464280313806985,0.03206912799921308,0.1415045309815019
40,0.3386911195714163,0.02839889329390985,0.036246406201709,0.01886639053683423,0.06838922913689667,0.1187944152162604,0.0015179319923644653,0.001815098557011509,0.10990338036252581,0.062467385417094144,0.0,0.17337421734381397
41,0.3340574436182719,0.032089852333948,0.05294757745145849,0.012053755286341351,0.05016875329199928,0.08785638460607391,0.0,0.06888335457629025,0.11907871086592134,0.04007558129686464,0.036094125079915204,0.11527764394987274
42,0.2819734898364103,0.0,0.011863050749690292,0.011293549049736566,0.029237247926595003,0.052604462904772324,0.04191583192718326,0.23162371005765034,0.023121855824680477,0.021264908479207183,0.05061122662179148,0.19790889575772377
43,0.2976249291195219,0.010526877506281737,0.019200827673730495,0.017679737778521047,0.04088976487446051,0.08476756801085371,0.03877119122339556,0.13922074498587914,0.09894490555982212,0.03804088670352731,0.03341945509518682,0.17842555782659977
44,0.34320245729760673,0.03142356880222813,0.041863065370613246,0.004012193805236775,0.06349937700572537,0.09562082277525605,0.013491328828341198,0.0934970147680826,0.032745073924051044,0.05257663359155716,0.04324822712615723,0.13642856623159813
45,0.33617603265477713,0.0,0.03315959675725762,0.0,0.07154206532467858,0.12341435434150513,0.015796932184688937,0.03384299261492966,0.11198351460306245,0.05135175622632719,0.0157949496456353,0.1600959695677812
46,0.26453315843583824,0.07846140330655985,0.08261106014568176,0.011923056089629963,0.03301470417029273,0.10699519022311896,0.08336324384170016,0.010241326763745602,0.14911631616337884,0.059019398516940456,0.03328707085434582,0.14699365793366842
47,0.41398333043152125,0.05982650156579529,0.02670533445088096,0.024366390365232585,0.06518363693447687,0.04211612522147938,0.01920520795179876,0.046152589760706374,0.06613834689794697,0.06705232780135122,0.0167671606504167,0.02372864786745668
48,0.41017846725741264,0.06042305529310049,0.01683596059840892,0.021164786430909428,0.07852510355191715,0.035069223157427575,0.0033731672767614283,0.0604538540748379,0.0019803016049703697,0.06975648430566433,0.04423987249883149,0.061199849633592415
49,0.11363097757810695,0.012482223415611709,0.0,0.0,0.026941570662133634,0.0,0.0,0.07646386787891546,0.0,0.0,0.24408174436960547,0.5021308101359543
50,0.4149706663533073,0.0,0.0,0.05226874127991914,0.030221750613012167,0.0,0.0,0.098771200838726,0.02824532387138461,0.014723957258072616,0.03762176633911301,0.11284643910761692
51,0.255354770934203,0.13347240063066979,0.0,0.01796183107657305,0.12271378335917152,0.06569784026875485,0.021925705638828834,0.0,0.09279422658299484,0.06480491351340976,0.15693927439057653,0.11698433353533662
52,0.24215739681933,0.05222868189012614,0.06930884128415526,0.01851007461868291,0.041096195824686196,0.08073375469527644,0.09294913471220288,0.033199789950101116,0.10357722090141956,0.04776985799096395,0.19451226664013324,0.0615648687721148
53,0.41387119811341583,0.0,0.0,0.05430257060061968,0.041591767941617286,0.0,0.0,0.09291346082881709,0.03185187584987542,0.001926348734720548,0.03262714984627982,0.11729902423276689
54,0.31821324003535045,0.07365645492177077,0.055800256016866355,0.014915284464812913,0.04259971759441762,0.020456330941168287,0.16136072688154746,0.0,0.026768011334502094,0.09176856504883896,0.04359985749633299,0.09413330871088678
55,0.0,0.0,0.0,0.0,0.0,0.0,0.7473523874548952,0.0,0.10616398858062949,0.0,0.0,0.0
56,0.057016732097459784,0.7582619678640908,0.0,0.0,0.057540751324888124,0.0332139447178581,0.1737564486314501,0.0,0.0,0.0,0.08550142178460307,0.09207115131948175
57,0.0,0.14619892629426576,0.06240845358801161,0.0,0.0,0.0,0.688240213926304,0.0,0.0,0.0,0.0,0.0
58,0.01305648836826078,0.0,0.6603725311319325,0.0,0.0,0.028404255615498218,0.032512920088971976,0.031268460838683676,0.0,0.0,0.0,0.0
59,0.0,1.1361776494237734,0.10179971031094334,0.0,0.0,0.0,0.0,0.0,0.0014921524052717158,0.0571782391903223,0.0,0.0
60,0.0,0.24325997263347018,0.6411689798842692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.37045737076011104,0.04641434821449929,0.02831589181982271,0.010522315817158201,0.022060788115393252,0.004744912352799017,0.023030536855005175,0.09972292668564994,0.07593186327500587,0.03548165169460163,0.06657155761869457,0.11141313304258899
62,0.3606377279779689,0.06592718023946838,0.025505237124651987,0.020345009996106986,0.036226640331671715,0.02321643392837364,0.02235962528903258,0.08436309431364057,0.08889094849276508,0.036073176275717066,0.0644554286816636,0.09879075902456395
63,0.36768806844483176,0.052360315382767954,0.02637956315610461,0.015825615227068855,0.026432720818821732,0.01114460975747766,0.023394632496531658,0.09582949129741818,0.08217234420453547,0.031850436291355776,0.06585481753498522,0.1073422984076154
