,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
12,0.0,0.0,0.0,0.06463665029569912,0.22266617809531936,0.0,0.10313090594538538,0.0,0.010757506241042193,0.0,0.23220604975647557,0.06294300951623591,0.0,0.0,0.0,0.11040493924405546,0.0,0.5988737987349454
13,0.004891340304016751,0.0,0.0,0.07394495589915127,0.1028834210925714,0.0,0.05557327322279735,0.03528709450488434,0.0,0.0,0.1356183420129323,0.0,0.07991828316855605,0.0,0.24030516611411834,0.0,0.20985980796947812,0.38416374816595356
14,0.09242136593397464,0.15767246915108973,0.05263646475599771,0.0,0.0,0.0,0.006160707725815081,0.14011987123167896,0.013032892754280535,0.0,0.0,0.0,0.0,0.0,0.5345429077996972,0.0,0.0,0.0
15,0.406380015263181,0.04497330818557652,0.012592523972363358,0.011830248005479688,0.0,0.015757575178513783,0.035866889325376225,0.005729219529117938,0.06890986197455697,0.009968064633175056,0.0,0.06208875424988672,0.15919097055541515,0.04152760043034555,0.0,0.05026000438874162,0.08864005888159322,0.1024590629571331
16,0.22320182942809383,0.08044608389459205,9.878788974157187e-05,0.027101924465572982,0.0,0.01441773640634718,0.04138256751705316,0.0,0.1286997080117802,0.011442856877869523,0.0,0.034076072839222614,0.19184496981265417,0.028015072334149165,0.06670978318418197,0.038509098442044996,0.12305167392901407,0.24634762116789735
17,0.3379611797286828,0.021811737970264686,0.010987416361298966,0.035263596807606,0.08258586510984173,0.0,0.07252850226123615,0.04811131230604336,0.0,0.0,0.1340194475119717,0.03926667400395297,0.08032788957220652,0.037439552382256,0.04801862851320746,0.01694067226344271,0.11235909624398342,0.10491208501015681
18,0.0,0.20979752783376052,0.007915062978149591,0.006243655491699286,0.0449005660859472,0.07950223162791765,0.0005263471501628341,0.23273573525085256,0.378487213341595,0.02663690549613659,0.0,0.020334276885538898,0.0,0.014299687972245092,0.0,0.01598279490748582,0.30360344899882213,0.07032925690511642
19,0.0037780988482649267,0.7293243324570007,0.0,0.00737142332837173,0.0,0.10553529533206113,0.0,0.0,0.0,0.0,0.026279755097421437,0.008829164843084915,0.0,0.029039608947357635,0.0,0.0,0.2903926157435026,0.023314891423067873
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6409346158693309,0.0,0.0,0.11022157002264235,0.0,0.0,0.0,0.0,0.37698194435490234,0.20417071260090516
21,0.0,0.0,0.0,0.0,0.0,1.128274161999815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.10020599159795672,0.05111551085362057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06881795050391099,1.4466568240926878,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029087314953509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.10728035976781185,0.0,0.025342719320408078,0.0,0.9043359244475679,0.0,0.007519365648047449,0.0,0.0,0.0,0.0054290928191344035,0.0665722309437289,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48976321379521853,0.20589438149596612,0.12448820322792707,0.0,0.0,0.0,0.0,0.0,0.01590069524739735,0.17764572868864761,0.25514502999083927
26,0.0,0.0,0.0,0.010296954621874126,0.09784109203048279,0.0,0.0,0.17187098591320757,0.8064954849506848,0.0,0.019215586068086224,0.0,0.0,0.01090563338908107,0.009774399081466637,0.0015446953978434529,0.0,0.0
27,0.0,0.6590183699631265,0.06915699562383892,0.028387237260713922,0.16374564387391358,0.0,0.0006122315145778625,0.0,0.1838999609561734,0.0,0.0,0.0,0.014124079361201735,0.0,0.0,0.04097886264996626,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211294471028274,0.12827475762240326,0.035665733167818854,0.0,0.0,0.0,0.00767584659229655,0.0,0.002055471883442261,0.09591096175725541,0.10090640750179337
29,0.0,0.041534941310920205,0.013133929786052588,0.001305642129498558,0.04330773114963912,0.0,0.0,0.02835336277866851,0.8394784144664782,0.01984260552065939,0.0,0.03918968479172324,0.017825784784895226,0.014885767941254572,0.0,0.0,0.12677479352328916,0.05830277233428853
30,0.0,0.8220260644215881,0.03685564847103242,0.0,0.09443915506910473,0.0,0.01886680616691262,0.0,0.002098407605181707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22423699218473567,0.0
31,0.432057270412687,0.0,0.015704912061026643,0.017679600191899077,0.018999424188279566,0.0,0.06029630121545915,0.03639458059793673,0.016745891454506126,0.042858519027620584,0.06955271299214472,0.051273850639669494,0.0,0.03956371755277806,0.015814833321409812,0.04721419436448986,0.10850592883667184,0.10737037888023958
32,0.07018410308810297,0.00829706485815107,0.011083966742169223,0.02458142924161596,0.06826515650280056,0.028150072090007968,0.0399319010357439,0.07464507212868268,0.14535100466987996,0.0033834876505916714,0.140952055507879,0.005425367773116195,0.021362484495091944,0.0,0.43513870445671726,0.00833440481030011,0.1086257814388316,0.044536540041722125
33,0.18260536833084373,0.0,0.02386500688381971,0.025108207985793832,0.0,0.019937017831464305,0.08095366221803768,0.0,0.2951257375813478,0.0,0.10201880058258776,0.0,0.0681119224989074,0.0,0.2611954986247118,0.00852184309305903,0.11873896228777125,0.0
34,0.0,0.007274420710380086,0.015545396581446783,0.006642716482673015,0.16659658177860867,0.06350801757512857,0.0,0.197801006040387,0.0,0.012155403381353676,0.27630410381148607,0.0,0.0,0.0,0.411520903341652,0.011613580455523709,0.0,0.037082605393424735
35,0.0,0.014364737826681592,0.0,0.02325528698866805,0.051849057649834385,0.0,0.014824023309582506,0.08528767661061822,0.057063705897788246,0.021793238662449286,0.05695136639898804,7.804392184742603e-05,0.0,0.0,0.555003340109178,0.0,0.15782966933750536,0.12856493969675162
36,0.27901221639124424,0.019381599906024147,0.0023982748300680878,0.003159268812879021,0.02761442390488199,0.015506144908609118,0.036990524673719466,0.053076387349745444,0.045747100572326505,0.02189761146767017,0.011155045448524446,0.011922859627989545,0.17578894558791025,0.05363820360287337,0.1461503912229613,0.01659479771686754,0.1423934727808061,0.1527105736088355
37,0.22037198238957978,0.004656691853939561,0.0,0.021969460402468933,0.0,0.0,0.030133868362604115,0.03232969674061157,0.12367634622602357,0.026267074003574847,0.016677771611308265,0.025941289689083893,0.16810480571992747,0.044014123084104885,0.1765678750648342,0.011341724674281538,0.17149778366867727,0.16677211362393937
38,0.3210961198085476,0.008960906748502789,0.01222882256933453,0.003913723355104285,0.0621677042360571,0.027276952222475698,0.04481192735977529,0.07539379047614449,0.0,0.022504859340251336,0.01337453849567407,0.003847459553677732,0.13289568872878602,0.04198071749570753,0.07853042228136846,0.035331757283861016,0.13238522808522488,0.1687736777288661
39,0.24657689133398494,0.028972590815901592,0.0,0.0,0.014098719272614017,0.006660665218665953,0.05894147344986504,0.05497022887458985,0.02729729350559932,0.003342587106463825,0.008942943060466172,0.0,0.17382636825909314,0.052467052597689676,0.2225931188522391,0.0,0.15024110865166604,0.14253705445688705
40,0.27818591206663085,0.02355950690249214,0.009198958199789688,0.01750026614313425,0.0366144305554663,0.006624725086567563,0.00616193885664895,0.0,0.056682165917802764,0.044054453873640036,0.0,0.028816873156484814,0.17057670373230407,0.0548501965978365,0.1624156208067717,0.011363427797821162,0.13465593750771712,0.146722742603015
41,0.3076691362610786,0.0,0.0,0.0,0.03137374796902995,0.027713149217375485,0.015491931299128,0.058079051457389175,0.09239389350197841,0.0,0.027752673602086896,0.06753356512535703,0.17891419863775226,0.08983599464722788,0.09861185583803068,0.02215346421383303,0.054766211778310696,0.10150591738204663
42,0.25274346169444345,0.02959632331580282,0.011900029130087284,0.0014102467658735677,0.0,0.022052768538824267,0.009532824887352753,0.15955037871656497,0.05021525350268582,0.0,0.04447544127320344,0.0,0.20906268783832616,0.03822074666862117,0.06000794757650999,0.006150050828852047,0.1455491357975718,0.1417552270727983
43,0.23603866124487288,0.014698779568434536,0.003541308626143612,0.015217112953421453,0.0,0.008151784675476866,0.024042690548771836,0.08060612827066123,0.09840158268585157,0.011739496336158018,0.027415422474644357,0.012837205981587527,0.18764856863265472,0.04197419806492324,0.1356879249264574,0.010390891507546244,0.16462486169745336,0.16048802227266884
44,0.3185751860800173,0.009818397127180264,0.008024730286606278,0.0,0.04974506780179333,0.02658293956112712,0.03893935279826405,0.0744676552402808,0.0085465311484579,0.018696465801123774,0.019422503319805315,0.026661771996337267,0.15557341572767172,0.05668181545754366,0.0905903127960279,0.03081970475581087,0.1106887739719841,0.14873533649145473
45,0.26545341584933213,0.030023995273622654,0.0,0.0007630354791763118,0.027794809794112675,0.00974101731400974,0.04011935415484139,0.015568638366617015,0.04345774553099618,0.028722723034053193,0.0,0.0,0.18007494641334348,0.05634828161644113,0.19652722573694212,0.005912866114792024,0.1507151711369977,0.14821126769024706
46,0.20118262667291098,0.053277425332768025,0.011094408298641925,0.006302704050485272,0.011239446000518745,0.015870877754446327,0.09659690751641369,0.02358079458686855,0.08220138309751272,0.03584715790042027,0.026531840331918487,0.07969619208391605,0.18666443264989224,0.09539655905512696,0.1868998113300359,0.08406741964023476,0.06070288682109215,0.07261863200268245
47,0.4283533707502514,0.0,0.00611211825554874,0.011267395896560688,0.013153516118477508,0.013574030321426575,0.049844012892656775,0.0,0.05332713095542911,0.03609516979745214,0.00832715401745399,0.04213361253703312,0.09824675920129876,0.03074207436048425,0.07748061557028824,0.03198138842429375,0.14466364884968902,0.035818212323866255
48,0.416872556740431,0.0,0.004442506999958681,0.012488189125108908,0.014415562629957497,0.03285258461969967,0.033920182910862996,0.007067275162349728,0.005858264760196417,0.038552022338544586,0.02607331827781458,0.04112698796933261,0.08223779040504785,0.026564373626255477,0.05812443200759708,0.022253505931957615,0.14460151380762504,0.10563623516922586
49,0.023560021878496366,0.2957241527721035,0.006206590669709869,0.0,0.0,0.023758540719301606,0.0,0.0860711966866416,0.0,0.0,0.15687635256241672,0.0,0.0,0.0321616606208577,0.0,0.0,0.0,0.5086695378923042
50,0.44004093097242913,0.025074456306667398,0.0,0.02327238924190295,0.03983662353813935,0.0,0.0,0.026271511634069634,0.0770098142190981,0.0,0.029368425846945264,0.0,0.07567972720321503,0.0,0.0,0.0,0.08692755314217632,0.12245154326949395
51,0.2004875124328055,0.0126138180541078,0.044691106172759044,0.04268870233383103,0.05288053020474073,0.008944383184518281,0.0,0.0,0.08077114209731763,0.0677438515980573,0.1456556825744045,0.08512909971961646,0.0,0.0,0.10251068177531705,0.0,0.2694281652615905,0.16742724971716882
52,0.21783443357564616,0.0,0.0,0.0014610365384522463,0.06035505878508926,0.012186509159798607,0.16891532785190147,0.0,0.07029078711210965,0.0,0.17936096235482013,0.04923229590890353,0.14909576991348228,0.07386807559120095,0.1285789757439672,0.09052811047092935,0.07210395233876792,0.0613390404132634
53,0.4296102635770033,0.023437951037147763,0.0,0.02661305366990054,0.0,0.0,0.0,0.03348274857802681,0.07864158000359993,0.0,0.015516873067160762,0.0,0.0640802282952973,0.0,0.015832878526618195,0.0,0.12437982774788181,0.12962410675782404
54,0.3526820066090286,0.056405465170740146,0.2320959205803207,0.0,0.016336543091481137,0.02058727757772709,0.0,0.0,0.0879068336191771,0.09136960200166129,0.0,0.01943466334858616,0.056796868561745276,0.1419849249536039,0.03443089828171737,0.032696505867920465,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,1.320321370016288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.010715855489379096,0.0,0.2682569128126145,0.0,0.0,0.03110944685683347,0.0,0.0,0.0,0.0,0.09113887455605243,0.8506626920817657,0.0,0.13928042468205354,0.0,0.0,0.0,0.05825331174199874
57,0.0,0.0,0.7586131857171068,0.0,0.0,0.0,0.012094619505544241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09938279828901021,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.024884289688698345,0.0,0.0,0.0,0.0,0.0,0.0,1.3134783898309799,0.0,0.10630665112147451,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.00865982191474288,0.0,0.0,0.0,0.0,1.0601082286306467,0.0,0.0,0.0,0.41308569947542323,0.0,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07656398252450297,0.0,1.0959441513168917,0.0,0.0
61,0.35144759716354135,0.0,0.019179766187642503,0.0,0.0,0.0076133123802649355,0.0371110693289889,0.0640324756603063,0.08894206003698313,0.0,0.048030156877002475,0.039816811008839284,0.1472749965595884,0.03805386201177349,0.06741212749664714,0.02364339399810934,0.06726006481346111,0.1261236620724933
62,0.35296670965379884,0.019625086141862105,0.01717830504288987,0.010497902524314269,0.003852584684088226,0.013058575954843811,0.04517785078697661,0.052449847958067536,0.10133348723751062,0.0,0.0557978230363344,0.049147965934850754,0.1107027572682691,0.036415396849484055,0.06377557346641034,0.022916346187558993,0.06089813074164421,0.11348749625220178
63,0.35406891616328623,0.011373772973571398,0.01831299404595583,0.005026050862693853,0.0,0.006741380747121423,0.04056306968892209,0.06141758086381725,0.09450940059359762,0.0,0.05443495342875153,0.04162936823648459,0.12882469206898214,0.03650229593150374,0.06488232337096188,0.022201646541946275,0.06579371537906958,0.11955925408511574
