,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.0,0.0,0.007539229021965287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9245699173594258,0.0,0.0
1,0.32981515161194247,0.0,0.023167342937957656,0.00047490686136833726,0.022563928334495716,0.05574710610907443,0.046383868832263704,0.03403154898776061,0.1159742438967772,0.04116469911738209,0.04431991198177415,0.05231867714915734,0.13105202901667973
2,0.06097817658007276,0.07269391813926648,0.01782518124340111,0.05457779399208141,0.08889456957397704,0.0,0.009422726176547604,0.04211483192130999,0.10148190397990248,0.0,0.0,0.0289352619836292,0.5545487977375311
3,0.043176297784754444,0.11587322352047542,0.0,0.09631986727879813,0.03549986057598453,0.0,0.03842011641454463,0.07833317818485962,0.06691077790461208,0.0,0.0,0.010803770451985956,0.5618698816018859
4,0.0,0.0,0.010851664188217723,0.36734523315168355,0.0,0.0,0.003087827162424034,0.0,0.0,0.5802830691516477,0.0,0.025753598979255655,0.29362382519678965
5,0.0,0.0,0.0,0.8924410596836944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.026405629061172116,0.1948395028861649,0.001215428621928375,0.0,0.01597429561734979,0.0,0.0,0.1663770788444581,0.0,0.050487429455161326,0.6595555877816154
7,0.0,0.0,0.0,0.03730668561964604,0.0,0.0,0.0,0.0,0.0,1.2151396794093319,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.886645197940431,0.0,0.0,0.0,0.0,0.026602465104517355,0.0,0.0,0.0
9,0.4046523974293693,0.0,0.011632665825028147,0.0,0.026012593100637704,0.04205906684721788,0.053116804637437565,0.030463483630168164,0.0,0.06529688383161607,0.11233074154451106,0.03262825559358904,0.0
10,0.02937297857905902,0.07802089931395285,0.0,0.10602980768816046,0.01691317497046916,0.029700062163634883,0.0,0.05981691553169005,0.10429291114163351,0.00830432833839596,0.007175372572845013,0.0,0.6074795620134034
11,0.1757338382054047,0.06510822716085474,0.00914833634113076,0.03772564360035486,0.35112600328512905,0.0,0.11614789263927097,0.08680836880510896,0.0768901401752521,0.0,0.09145927974918604,0.0,0.026573318866376924
12,0.1120530131007366,0.057000064992173576,0.003156594369685976,0.029587502417788545,0.28953461505271,0.0,0.14888601689891895,0.19961664178897862,0.0,0.0019229110106131718,0.17462055568449325,0.011394953141846176,0.0
13,0.16441271892087822,0.05865312682181408,0.008076334839655763,0.029764579073371277,0.30678885622621216,0.011749707709851549,0.12570824834631494,0.03724885450862832,0.06334626583877964,0.0,0.07995117005260123,0.0,0.10139335895890687
14,0.24253420455846691,0.0807408382078982,0.018789586255628855,0.01810647859338371,0.3160962605158444,0.0,0.0,0.0,0.17412216606284336,0.0,0.0,0.010668868661496684,0.0
15,0.3484841902450955,0.034606132593939375,0.013598269821140086,0.01023785246822245,0.0,0.0635845414189734,0.04033086705880311,0.05567476487923058,0.04657892310406481,0.039922652544758984,0.028662052225455002,0.041228763835059155,0.15039737288255825
16,0.2630899220103767,0.1000320623076758,0.0,0.02432148379133146,0.05613183981568259,0.04428763298338154,0.04684915203957002,0.0585008327626556,0.12497735281899741,0.020601351433005524,0.0,0.024590597193963656,0.18642167233068568
17,0.29579783764293055,0.03949317655129718,0.034065972833593285,0.02027348028592853,0.1083969186844244,0.059474903624781035,0.07270985327650077,0.035259923323635166,0.0,0.020461489280466694,0.13241462142809343,0.005552484237088389,0.09557415051513651
18,0.011050162341976517,0.24072189160620977,0.02346822194805795,0.013097866093672033,0.0278873256560002,0.14969225884241036,0.29883537027840545,0.04511427811620099,0.30621540420017,0.01475639085681916,0.0,0.013108622399005843,0.0
19,0.017154465916314816,0.6803634863568785,0.04319144055002902,0.005059874442366827,0.0,0.190607016326621,0.04126078854959005,0.0,0.0,0.0,0.014440674782793818,0.010319818192837518,0.0
20,0.0676695697169046,0.10830635976578,0.0,0.008499122425569846,0.0,0.07523929756860516,0.0,0.13955783463576782,0.514486342548903,0.017145941135982865,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.9774889067702597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.17779599531084003,0.055476284501146354,0.02335717981262556,0.054188047265824026,0.47513506720525656,0.21705370844718344,0.0,0.03167888446115534,0.0,0.015403464356252098,0.0,0.0
23,0.0,0.0,0.0,0.004168168203116596,0.0,0.0,1.044338948163031,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.02128464546789699,0.0,0.09289627958611499,0.0,0.0,0.0,0.7464767936453907,0.0,0.0,0.07255253425738602,0.0
25,0.06289461833777597,0.05123899171712684,0.01320488724756366,0.0,0.0,0.0,0.6626592969462931,0.053165301126242986,0.140476311799032,0.047741534298649226,0.0,0.0,0.02685618715430862
26,0.0,0.0,0.0,0.016917480916173268,0.10752609749342837,0.004900141070398881,0.11228089965757918,0.0,0.6739158212301236,0.0,0.00019944210587545926,0.030304848362626972,0.0
27,0.0,0.6065187283577902,0.05334178026326455,0.05005719310411544,0.08226494036208862,0.0,0.0,0.03325446921508464,0.12078269229074128,0.021172199994251153,0.0,0.02785771217180537,0.0009583737057133377
28,0.010676353517742862,0.014454742278460128,0.000658865840844735,0.0039633537693473265,0.0,0.0,0.9257590586571122,0.019074755237350537,0.10407874693205656,0.023726071710608993,0.0050218340817378,0.0,0.009520625600683563
29,0.0011712459717832635,0.08244835989656052,0.010614547583537548,0.012808865908318543,0.021799417094976545,0.03274718639171741,0.040415750289236496,0.07104591556096736,0.6808066160145526,0.014935957695253136,0.0,0.02952454104777541,0.0
30,0.0,0.7715426773219226,0.06197768239275449,0.0,0.038216545113186534,0.06764121842174885,0.016018916987858768,0.0,0.0013550452115538344,0.018363326911750615,0.0,0.0,0.0
31,0.37609344914248816,0.00597735658251896,0.030715423295839348,0.0,0.017193886956241144,0.05334713087545214,0.0706212189359616,0.050769743132687,0.01434155248023905,0.08353224767050949,0.0838063336147207,0.03958478692705004,0.018318989961683903
32,0.21390080446479437,0.0,0.007969927041871707,0.02143832109409475,0.36343268154582703,0.04650631441066972,0.0029945661386358968,0.0,0.25998584515952333,0.0,0.07394200545852202,0.0,0.0
33,0.24006441781020912,0.0,0.026160182734611646,0.025572531675969106,0.16394165181075887,0.05231155495814743,0.0,0.0,0.316433948240464,0.0,0.05262919179515093,0.004585283293085216,0.03933971524896678
34,0.12903413245982104,0.0,0.011949402058126873,0.0,0.431546384482747,0.02956563367809783,0.12141911471038441,0.0,0.1194131706250599,0.0,0.17265946876428084,0.0,0.0
35,0.21405138118306388,0.016429870135384994,0.0,0.015311440690969598,0.42234527047275444,0.02297135432246975,0.006298227958516393,0.0,0.22547686126906336,0.0,0.013693981299523065,0.0,0.0
36,0.30568835862395805,0.04480913891046087,0.007968923478029433,0.009214434912190574,0.12051938599298004,0.06424706431772423,0.08516021806010528,0.012218158655162046,0.07784778246615502,0.026154392375718597,0.01855778895334391,0.01896266200266917,0.14582165857268325
37,0.2746899412261348,0.05992397775446031,0.016556306757949477,0.015387956421526808,0.13308912859408967,0.05218763673226463,0.09199617343523873,0.02152058011400727,0.12506099285895075,0.009197681714234414,0.006682611263607706,0.0,0.1412576011634975
38,0.3213556060911761,0.02659098984338659,0.002943520719888415,0.014803222323244459,0.08032226644659408,0.05875323329802632,0.11706761267571891,0.031442737915111076,0.0004361667702657255,0.049509503459488235,0.04441754881547455,0.04033515723892447,0.12932921281932153
39,0.3018025865298787,0.05308610514408866,0.010250591413162532,0.0,0.15907512073466762,0.05714213694867457,0.0637382806535037,0.0,0.10052236020556894,0.016722923868684892,0.007027943682458932,0.0031356123070168064,0.13260451429693124
40,0.307152034126889,0.06757302661616717,0.0,0.014280692671717048,0.14051227010025472,0.06099432007392769,0.0,0.022780219105107483,0.09181855732913367,0.05191089961267377,0.0,0.012727521049615878,0.14059250076383437
41,0.30961942474226467,0.011997241852318269,0.0,0.008925885620471516,0.09376193636648178,0.0684739489428505,0.065854005522605,0.02330643466594041,0.10723983483720147,0.009183186712191722,0.02177079952981908,0.046294095882198065,0.15324221847303335
42,0.24897383915194954,0.017075047636070744,0.030963372929268033,0.0006475175342352485,0.048294599143443966,0.08773583710862987,0.23659487637068666,0.011533939468646419,0.046382256023283344,0.0,0.06368148152295414,0.002011020836915126,0.17579653859104064
43,0.2689105240860926,0.04502033510726867,0.02232693545825964,0.010966416938393097,0.10385299151231274,0.06643487401513462,0.1480412297565686,0.018805312321338783,0.09755354795003093,0.0,0.028543012551397857,0.0,0.15719809728609452
44,0.320372389472352,0.02195057698338427,0.0008729359752576659,0.01311933846239933,0.08575990326992197,0.06234612223113853,0.10116253081150751,0.0292021845138631,0.03591089028149572,0.036617798154844575,0.037221434235729,0.043041502640957324,0.13858358862555706
45,0.3086599968736131,0.062271527270883455,0.004246973081634704,0.004654584722884585,0.15563877906384885,0.061822796323420796,0.029391863186128946,0.0,0.09907219630790802,0.035666808630684256,0.0,0.009966513878080516,0.14003646418640417
46,0.25363652458609076,0.03194573352087007,0.058032420724866564,0.015481697229106101,0.13278426921824524,0.0348509957138035,0.0,0.04953349469948893,0.12793196235600832,0.04639898593731145,0.01863284910066247,0.08758961426890291,0.14192526807642672
47,0.3837129698047459,0.0,0.021165098245231776,0.0,0.054090808016823935,0.07669688468550923,0.009283200655678758,0.019340936274455288,0.05894315849551838,0.06547536488063754,0.018537568651891784,0.024946742648836662,0.09162610787082658
48,0.3837705638960962,0.0,0.009100758389592555,0.0,0.04120121250835778,0.08737485089963765,0.038712720700444465,0.03674010062615495,0.0016110717579655718,0.067460991260989,0.045045641351949994,0.014045299005858922,0.0897830820634798
49,0.11874381068176057,0.26534561927126943,0.0,0.0,0.0,0.01767715077407788,0.1623927940128669,0.09600685495144952,0.0,0.0,0.21022277877313877,0.0,0.05758516752300375
50,0.3735861845885773,0.057736532613620835,0.0,0.023473559409461428,0.0,0.05248441042201917,0.08168725890428907,0.0,0.04236505184548465,0.0006888274420511406,0.05782634584309608,0.0,0.09295834601497559
51,0.2540980813873884,0.09525902213005352,0.026958812185697324,0.008863046636638868,0.12148077688371116,0.08925477801707322,0.0,0.09105971033783675,0.06930888251162796,0.07494676407240793,0.10508316678922153,0.0,0.007477102442186767
52,0.2388637946260469,0.0,0.07844822993684535,0.0,0.14680062412290884,0.0726490680747654,0.017131750488967562,8.08852519726205e-05,0.09383285876449199,0.02496865427482786,0.1365285117422071,0.06722148529017324,0.1139929495490685
53,0.3776125937007245,0.05739117746086026,0.0,0.0198221468245014,0.0,0.05484293847753916,0.09251238902273301,0.0,0.03602068441575212,0.0,0.05061801745630616,0.0,0.09157954271671355
54,0.28901351343900344,0.013467916214621505,0.16728767205903664,0.0,0.0,0.050145919500006915,0.0,0.06089438498149822,0.052493462624045896,0.0631779859836366,0.03457099993515132,0.1004985592664124,0.09967655180755217
55,0.0,0.0,0.6406030722452902,0.010667774420356546,0.0,0.0,0.0,0.0,0.07469230793606715,0.0475797747165985,0.0,0.0,0.0
56,0.05767912740035948,0.0,0.17269295593874762,0.0,0.0,0.051527197225898415,0.0,0.5822116884318533,0.0,0.0,0.09180816330578054,0.0,0.027905395317021162
57,0.0,0.0,0.6553800506863692,0.0,0.0,0.0,0.0,0.08684927228659248,0.0,0.0,0.0,0.07172545844570968,0.0
58,0.015555832315615753,0.0,0.10026348285710854,0.0,0.0425209173945914,0.0,0.0,0.0,0.0,0.0,0.0,0.7803111606792291,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8038597372867563,0.001505660636187155,0.06474279853973963,0.0,0.15271769273110022,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11997749571830554,0.0,0.0,0.0,0.8975656090645913,0.0
61,0.3394125412384928,0.0,0.016457488422159723,0.0018529706958940965,0.010383904346278125,0.04379888876736494,0.08567171374633294,0.030260838795802936,0.08118574665977343,0.0291787660316255,0.06533297540837034,0.03305283949043929,0.13985127635510206
62,0.3342525855958969,0.011491872052506475,0.015569699265829318,0.007114626527051155,0.03680130786479747,0.04101132999880011,0.07377925763131374,0.04600440417989023,0.09580920514404664,0.027195106189248686,0.0635982395757007,0.03154259685349486,0.1049952249411433
63,0.3393240733441165,0.006340826540948894,0.016120125056785034,0.005646249110662205,0.023453977826267403,0.040083891479948355,0.08232823292113253,0.036584092104999445,0.0884030172176889,0.024028340926921906,0.06486829234665875,0.031858416712125,0.12252147916825211
