,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
16,0.22341192279017175,0.04142093315847501,0.019856787341401068,0.02478947015373604,0.0,0.0190924986612608,0.019172584518549498,0.0,0.19015516759831627,0.012427192378811859,0.0,0.006251586327551166,0.08481649379145695,0.17160786270749379,0.047586286741172684,0.018212297940053454,0.28430867584356856,0.10122005597136434,0.07986944764437157
17,0.34957265516754343,0.04047327309739038,0.01125107119576699,0.024585390045240713,0.08581924687310624,0.0,0.019053027562483445,0.05729759290991463,0.0,0.032021824434840425,0.15845011902291115,0.0,0.07011229426626243,0.07666215425536164,0.03243456839639857,0.014861936908427615,0.15988394947140583,0.0,0.10844067725212424
18,0.0,0.1978153270607104,0.006397517761869285,0.006120277930271751,0.047056274943599576,0.07778082323833903,0.003971809746977708,0.2944163330703475,0.43159343757661034,0.011649665529558746,0.0,0.011186559294815027,0.0,0.0,0.0241784942035175,0.009424331557692222,0.07329411714092393,0.02592556308706697,0.23385143719203655
19,0.014314436194601045,0.6571406401351314,0.01813472026856124,0.0,0.0,0.10050981073193033,0.012996645768698445,0.0,0.0,0.0,0.044688642610359375,0.0,0.0,0.0,0.0,0.0,0.013770556809298548,0.012102019586991156,0.2649411225806326
20,0.025226238503046127,0.0,0.0,0.0,0.0,0.0,0.021834657015994748,0.0,0.763976907694294,0.0,0.0,0.0,0.0,0.0,0.12095013283122105,0.0,0.0,0.16133312523019785,0.1527393034569715
21,0.0,0.0,0.0,0.0,0.0,1.1085852200548432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.00527761232130459,0.14241841200394564,0.0,0.0,0.01355130061445399,0.0,0.008462641420456945,0.0,0.0,0.0,0.0,0.0,0.010254472637933918,0.0,0.0,1.3601504056312088
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2502447203825264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.003326464152180067,0.0,0.08825038039825182,0.0,0.0,0.0,1.0263515192813013,0.07533765522295417,0.02609984577442207,0.0,0.0,0.0,0.0,0.044369524640585224,0.0,0.0,0.0
25,0.0038434130467970484,0.01574170427719663,0.0,0.0,0.0,0.0,0.0,0.6524078697030359,0.2283412871642595,0.027694470081506304,0.0,0.0313462744679948,0.0,0.0,0.0,0.0012553027404946845,0.4283156105451817,0.0,0.09286604564521612
26,0.0,0.002469865141943463,0.0,0.004669985020651088,0.06690273091488926,0.025368593777265695,0.0,0.18191816409639996,0.8693103232710536,0.011423003356861207,0.0447379282851895,0.0,0.027633135950870667,0.02822677646108673,0.0,0.0,0.0,0.0,0.0
27,0.0,0.6369302145780489,0.0,0.03767462815681818,0.16662118703234635,0.0,0.0,0.0,0.18836168043114632,0.032637023756885375,0.0,0.0,0.0,0.051617255775718796,0.0021974094144418164,0.0,0.0,0.0,0.0
28,0.0,0.00310388713869906,0.0028771909113285634,0.0,0.0,0.0,0.0,1.0223804467639874,0.14840057445519272,0.007615480123135992,0.0,0.011562795577156478,0.0,0.0,0.0,0.0,0.1755992895133842,0.0,0.05784100225230188
29,0.0,0.030854615001075756,0.00956387379787045,0.003944372861141904,0.040154334477951595,0.0,0.004993990937839496,0.03712639865465261,0.9696663642850554,0.0,0.0,0.011671183398571676,0.0,0.02048919655811573,0.04088914324360393,0.018982943617037663,0.0,0.05363317461022249,0.06319680773361518
30,0.0,0.7746220668996457,0.0,0.0,0.08670250388847092,0.0,0.02126544178526284,0.0,0.0,0.0,0.008609954378357331,0.0,0.0,0.0,0.0,0.0,0.0006086890608244576,0.0,0.1767494903927384
31,0.43620605569870174,0.0,0.025534963517979004,0.0150330449109891,0.02047932367426128,0.006453261962127034,0.0034534196051191892,0.062037115497244014,0.027120562316322466,0.03612699386047631,0.08188169528984829,0.031020353087241697,0.06427653631539032,0.0,0.049737392243063484,0.04594760368945657,0.07131077748650495,0.043572708194489655,0.08139333188765635
32,0.06977897119438313,0.0,0.0,0.02198388806976474,0.03621348954632598,0.0309080838064116,0.04882734953710769,0.028796322532319948,0.13654039247173821,0.021337242344886254,0.15616746828528885,0.00417786734884955,0.6604327717121915,0.012809419348377619,0.0013536890956256228,0.008564120468386578,0.1548648417621022,0.006488904405353011,0.11431309252815759
33,0.18890123445009185,0.0,0.0,0.027627643581065252,0.0,0.02470048762741285,0.06952052318481727,0.0,0.3233013878343734,0.001691649020868248,0.12667431876657584,0.0,0.4012656676155966,0.052987518529603955,0.0,0.013829175184692179,0.0,0.0,0.08972658699952592
34,0.0,0.0034493617430726006,0.0,0.0,0.13464151147411474,0.06235012793405769,0.0,0.1893646739993794,0.0,0.0,0.3302901811871803,0.0,0.6447520528635563,0.0,0.0,0.03842470425968352,0.06584491901404498,0.0,0.0
35,0.0,0.0,0.0,0.020598418063296157,0.0,0.0,0.04544699474280831,0.0,0.007363189785998684,0.03223108435354414,0.03212797160436345,0.01237542975476436,0.8185209382104575,0.0,0.006811839168903187,0.0,0.35587416681295686,0.019400768080986407,0.1931669142659643
36,0.26843949243792176,0.01795734629128526,0.025975283888319645,0.0,0.017019322009506944,0.023807123418992444,0.03079934206193354,0.05515029743654489,0.05200829795103306,0.014615371386301255,0.012946800638074109,0.004879707064870261,0.23648035985849328,0.14271339708677294,0.02232936810671303,0.004766540703659317,0.22479785472344221,0.05230117869375544,0.12144192023408543
37,0.20628958188158664,0.006546927492183175,0.01708928352846222,0.010936818331936278,0.0,0.0,0.026745585259129227,0.041664396061673714,0.1046337418203861,0.0001025631638177254,0.004964547857144343,0.01130309412235309,0.2840337324428805,0.12832105200449756,0.0409180367619825,0.016876694377843303,0.24619275487178333,0.060574768026830664,0.1675291337752172
38,0.3203475611087023,0.00947913266388778,0.022149677760146595,0.0,0.059248824997084046,0.03532059958371262,0.037628765728343436,0.09367451332098875,0.0,0.04427336799663115,0.0208831228667007,0.010094957446556814,0.1177126176322823,0.0943819431458872,0.020143929677230485,0.003934435132993458,0.239395040757355,0.044927004699398,0.10344041106739826
39,0.23370362509528234,0.01586266882597084,0.018011921882185214,0.0,0.0051710273734294765,0.02021815367829664,0.05302983904342494,0.026232485207461752,0.03094812066183399,0.0,0.011736111495251403,0.0,0.34281563698505546,0.14979488897296175,0.0,0.0,0.2500440533815241,0.05857763090787886,0.11921916350940276
40,0.25836945440254727,0.022167989002435762,0.022091276123898017,0.016607297993923464,0.015474116365944738,0.016250791945168656,0.01756743246327447,0.0,0.05659109903322474,0.016478685085621017,0.0,0.013187955852110769,0.2717652289639768,0.14323821568583198,0.029699695679924146,0.01298152619682766,0.19683267623675704,0.07057714307660051,0.11457878557237484
41,0.299645311707099,0.01988156187853153,0.06256208963080556,0.0,0.007542387623015776,0.05101702019088718,0.008614395462599256,0.03726936049748312,0.12139385993902502,0.021399592314778653,0.023809505844985306,0.0,0.19585605411986814,0.14904297958192053,0.0594253384336715,0.0,0.14789947836707948,0.020591165746379772,0.030666598677374503
42,0.25885333506050434,0.020407233548729465,0.01745509427632395,0.0,0.009205340194369891,0.0,0.0,0.24061696614706093,0.09494242622373036,0.0,0.05414205667529188,0.0,0.08825166277418174,0.15404577439497277,0.024028843185346763,0.009297889533738597,0.16580044839959102,0.02830574877680108,0.14022736216684703
43,0.22870319908935915,0.013573553178990831,0.01758593418251542,0.0010639639743963624,0.0,0.0007488474457457631,0.01715681457421688,0.11875787819711597,0.10157724195904365,0.0,0.024472657599039105,0.0006367216660794387,0.21525681071689545,0.14589427879096145,0.03623530587053294,0.014685969396161175,0.2202134837646814,0.04928672161477152,0.1613697703154133
44,0.31518878204525685,0.016027560468603593,0.03519124304325307,0.0,0.0400042689017894,0.040209883093939094,0.029124813367551197,0.07881503417768158,0.021897225017884953,0.03539382951331589,0.02335676361229379,0.005318613478161519,0.1517386933850742,0.11895695991278152,0.03464578228170015,0.002770605933705107,0.212899301191204,0.03696472291670002,0.08308641919047559
45,0.24868756416954563,0.020886952190220655,0.021225795262796224,0.00016419543905427046,0.013361393894299701,0.022939558401323955,0.04067903598033706,0.0,0.04597375729771168,0.008029718291576175,0.0,0.005243495367402651,0.3143278827650485,0.15554085674017448,0.002554778059118837,0.0,0.2307023223185588,0.06635185217762626,0.12310760683670088
46,0.21176232986212273,0.0050918928336474364,0.03617224853474286,0.005223953974120791,0.04126130986976691,0.0,0.07994339108440658,0.007754724838737703,0.09795790338756,0.12058127335408808,0.02005389015744578,0.01791528860819728,0.25156336729349377,0.1534818538004989,0.07153259904663094,0.017657263669429442,0.10855489691598051,0.06932028353977507,0.07730684972332924
47,0.43756769335296886,0.0,0.02341446275227858,0.009668226057910059,0.0009013548496091798,0.03053931965735166,0.019259588938452445,0.008122103454212984,0.05874357377186386,0.020489143417040487,0.0,0.02429085967501514,0.12758419634592924,0.0977044543941438,0.04650271257113022,0.015647371279307938,0.07786083895342581,0.0,0.11686800081721127
48,0.4295875288541596,0.0,0.020966933588960613,0.005864656084785414,0.012300267842850227,0.05301216891809177,0.001330845642925852,0.016179087945312996,0.0,0.012811042863146589,0.01105019982489357,0.03007630256276071,0.09695372250452121,0.07433319919546622,0.04091676569852413,0.014747824951622288,0.10657729205205337,0.042640757784583,0.10712968736777603
49,0.0,0.0,0.0,0.0,0.08352555446437991,0.0,0.0,0.0718824716703937,0.0,0.0440157524320364,0.18529501081949984,0.0,0.0,0.0,0.0,0.0,0.0,0.6491795937771939,0.0
50,0.46430320172945,0.028939043057871275,0.0,0.0372018526083813,0.022210434378435232,0.0016641208424339423,0.0,0.07124862278865862,0.1400490728156105,0.0,0.0387047385731518,0.0,0.0,0.057172339088371195,0.0,0.0,0.04894059919263761,0.03627753387202284,0.05061378812785024
51,0.23994411502127655,0.009817195013285785,0.002691966014390668,0.023040499242566903,0.06751902655737248,0.0,0.0,0.0,0.09300001587035044,0.010512760267732629,0.14843940274953454,0.044542931389516136,0.12391403944935615,0.0,0.08512069622331624,0.04530159204502004,0.1842758417801617,0.04959383562646952,0.1980700857434126
52,0.22507452760600397,0.0,0.045899719564908605,0.0039591567807810615,0.0490891421816215,0.01050800734003179,0.10335483614664412,0.0057093746235437805,0.09739507944421956,0.07812798770581654,0.20360879225763004,0.009530333981326366,0.19863760443034909,0.12851998673212656,0.05460422768237467,0.0,0.10642221714881264,0.0,0.07685266738914441
53,0.4537329962336334,0.02350602270165393,0.0,0.042379654184125606,0.0,0.0,0.0,0.07806601949916912,0.09819323027647879,0.0,0.02377967081649684,0.0,0.021032910251545637,0.04252466282018461,0.0,0.0,0.03976090960953855,0.06525297207021691,0.099937494963118
54,0.36260203598800356,0.05895473373285032,0.05958706512633683,0.0,0.02104470303281803,0.05793261848450881,0.07596238400178415,0.0,0.13694931962152412,0.10196354152099593,0.0,0.02161079719117448,0.0,0.04006045417756808,0.039813736834114974,0.1679229129166293,0.0,0.007533182202501833,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.9736113137774248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.05885049809560043,0.0,0.054515682265962734,0.0,0.02145062463341966,0.0021666436702278418,0.0,0.021995785234172494,0.0,0.0,0.08283750051991284,0.0,0.0,0.04005685931336805,0.7519471411019307,0.3079850598478243,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06520682720924416,0.0,0.0,0.0,0.0,0.0,1.0002319565752076,0.0,0.0,0.0
58,0.0,0.0,0.9004693192732197,0.0,0.0,0.0,0.0,0.0,0.0,0.10063942534229543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.021346969272963142,0.0,0.0,0.5741471808545873,0.0,0.0,0.0,0.0,0.9671353563672259,0.0,0.0,0.0,0.0
60,0.0,0.0,0.02769050530686582,0.0,0.0,0.0,0.0,0.0,0.0,1.6778278221091678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.3703697000372399,0.0,0.02565939504635907,0.0005151850047213532,0.0,0.00643271449294996,0.01781201689829141,0.09114338570601771,0.10985508036883954,0.021518479463138975,0.04404748260324319,0.0,0.0970208679432688,0.10691389697322046,0.04338495947284035,0.012269850300297126,0.07649971723762104,0.07152173804084085,0.07087978937349156
62,0.36385214613334177,0.0,0.020463456532033696,0.018419280554254118,0.01907815352477137,0.01472576984206081,0.0231744172060245,0.07475316839512383,0.13101769393329604,0.02505125683774369,0.04709165143710766,0.0010330431636796649,0.10059184576480334,0.07754765086650312,0.051906496323199186,0.02299714478003523,0.08117927112007427,0.06901051244363572,0.04845338371131008
63,0.3675656767129323,0.0,0.02332211532397925,0.010491826259344162,0.000128858302311827,0.005906794739051272,0.018895222036239227,0.08673080249681611,0.11447453341161534,0.0242655961192075,0.04883832498924832,0.0,0.10593972655224951,0.09413242704122114,0.04600236747825942,0.0173253767627292,0.07899753467447915,0.07120355897945435,0.06460483378445693
