,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.0,0.13371353711541886,0.0,0.0030523485410840433,0.03970656697280051,0.006814265797370704,0.028147005271955055,0.005321272993618894,0.05363830844062947,0.09141434868177416,0.0017047273271745742,0.07617267378392306,0.8555821134921548,0.0,0.08228707202113912,0.045500268004306475,0.024246850300658884,0.03881385833148117,0.0,0.0
11,0.02223307017622793,0.0029241324304461786,0.0,0.00019616548546479224,0.0,0.11292298052970831,0.0006888634487740798,0.06839645997569387,0.02324192936129819,0.04254808092546926,0.0628150376344037,0.01856070094040118,0.07156539080540224,0.03806472379719985,0.2968219371250602,0.7248040277217085,0.0524634228056326,0.02330876865296324,0.010154683732949484,0.0110382582101594
12,0.0,0.0,0.0,0.013936310175537205,0.0,0.13954848149562551,0.0,0.03645021512804456,0.0553928644578866,0.091079113659481,0.0836921949490294,0.0,0.0,0.03527453225538272,0.0,1.1869352432940101,0.0,0.0,0.021131883773040386,0.0
13,0.006466343274426668,0.0,0.0,0.0,0.0,0.04466520089582476,0.0,0.0,0.0,0.0,0.05831942239404825,0.020907818582992208,0.17633134485370064,0.0,0.30346247547198674,0.7195577725754596,0.17548585557261365,0.0,0.0,0.031162467240583407
14,0.07336950387698729,0.06898230608387668,0.015744824137010234,0.0,0.0,0.02712550396846613,0.015678544596392775,0.10419577893227018,0.0,0.0,0.0,0.0,0.0,0.0647111633006807,0.631824514195915,0.0,0.0,0.118268182170317,0.0,0.0
15,0.4140215601856125,0.03448503765104945,0.020567362061932545,0.00739183040293494,0.02542809982583707,0.0,0.019539650488040745,0.003405625776172462,0.07959568983789633,0.07268527604338977,0.0,0.01948235441384221,0.17994941134838222,0.016433920741461532,0.0,0.06708535959290683,0.05588628475009213,0.09514974202359043,0.03085683357977143,0.033208721894917484
16,0.22355808023970955,0.0720233014255994,0.01171487048523428,0.0026430011271411785,0.014770633905208438,0.0,5.81072550232781e-06,0.0,0.16323914460166358,0.05101544452582891,0.0,0.037391025732744894,0.23455680552648434,0.0,0.09446698571446126,0.2579072982635257,0.07337292480574913,0.12296392418687467,0.001642670623446895,0.02187009511633456
17,0.3372243818551178,0.03437785754946196,0.0,0.0033274284640077987,0.010790952240048172,0.07759999441452442,0.0488788954727111,0.057463026371772565,0.0,0.033542676083602334,0.12201202621537303,0.019059296361620952,0.11509399623062351,0.01644817347988398,0.05835312479719869,0.193128635389608,0.07731258347737499,0.029686621329227593,0.025014898754812956,0.0
18,0.0,0.22033379886199753,0.007328845440734737,0.0068380102971170855,0.09015464485325994,0.05197705507407279,0.0,0.19070577947286785,0.3794809158958968,0.04207699111524858,0.0,0.012706866764919642,0.0,0.009392442388883027,0.0,0.011291234206507773,0.23859081852339703,0.04494253076236457,0.005624621400746839,0.256189312739869
19,0.0,0.7332372818773507,0.03341101644031956,0.0,0.14351369687882887,0.0,0.0,0.02705051348533006,0.0,0.0,0.04523996524243001,0.011995759815813084,0.0,0.0,0.0,0.0554061684582839,0.2139463656180548,0.018171800776623157,0.0,0.0
20,0.008777779895589559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7186262991969453,0.2100937590935136,0.0,0.0076015729484129645,0.0,0.0,0.0,0.0,0.30643712676357043,0.22465218195909317,0.0,0.0
21,0.0,0.0,0.0,0.0,1.179819576982304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.07721599845629994,0.09227682194977097,0.0,0.0653161353717884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.319102879018312,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364593349723933,0.0,0.0,0.0,0.016425191453626063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0038037444289749857,0.0,0.0,0.0749789757640663,0.016290391308853486,0.04477801261248249,1.0383432049360461,0.0,0.029469843964814196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02910871197466367,0.0
25,0.0,0.0,0.0,0.022831190292501153,0.0,0.0,0.0,0.0,0.0,0.00577119107157876,0.0,0.0,0.0,0.00015576556972067774,0.0,0.002479070787842477,0.011651162709605152,0.05809751215699281,0.0,1.3736232980789946
26,0.0,0.0,0.0,0.0,0.001740608552045035,0.10862119971993647,0.007628033529177849,0.02737628684489117,0.8746387642795996,0.0,0.062688314201642,0.018556153104404418,0.0,0.022962676447189623,0.0,0.0,0.0,0.0,0.03206977359774083,0.19638959789281776
27,0.0,0.7291581570340835,0.0,0.002561522625476445,0.0,0.2346100934946941,0.0,0.0,0.16420194097943208,0.0,0.0,0.021788866039554065,0.03384785484693232,0.06737837414045028,0.0,0.0,0.0,0.0,0.014184977783526084,0.01600048451659645
28,0.0,0.0,0.004117119224639912,0.0061663603095562245,0.0,7.994467576136251e-05,0.0,0.6938507438572377,0.01351383034789145,0.0,0.003484772145619104,0.010767590686862616,0.0,0.0,0.0,0.0,0.0,0.008385143685298026,0.0,0.7685562718545849
29,0.0,0.05121423196043885,0.00529598223544332,0.004272240557864252,0.0,0.02838315996710575,0.0,0.0,0.9429295727541549,0.0664857550612837,0.0,0.005380611617055642,0.011716262966851076,0.01757748783769812,0.0,0.0,0.1352904345123775,0.08229194298733378,0.0,0.05374844430494545
30,0.0,0.8752067145221628,0.0,0.0,0.018743361581332073,0.14555286347220073,0.000983790280565937,0.02353289585276739,0.008839650532869791,0.0,0.0,0.0,0.0,0.029743654044891817,0.0,0.0,0.14850216480790882,0.005579879459098692,0.0,0.0007393185584618334
31,0.4447482857395675,0.0,0.02228144510135616,0.024024846144212117,0.0,0.02832499371297037,0.025000877361439924,0.0660011399118093,0.03789990553334718,0.05316287006220915,0.05168894705718103,0.007356136308580092,0.0,0.027456861402553375,0.015736634519069675,0.10583925981282076,0.07813503276240637,0.09052912529570609,0.032670515024331936,0.00026341914409622717
32,0.06432097588862594,0.0,0.0,0.0028036557676121543,0.020433514130778156,0.03988232074441428,0.02847264481644442,0.05372065810760471,0.13630379808409082,0.026354638910939455,0.13403289673794233,0.022029131735096397,0.027452422574660355,0.028893670252396038,0.5719446956273496,0.07595123615794172,0.10132370064702477,0.004981620165999101,0.020352901117615306,0.0
33,0.1858667566836617,0.0,0.0,0.0,0.00329939092593897,0.0,0.045978576116772425,0.0,0.30324636565662605,0.0,0.10866625206438159,0.025905199401816563,0.09561994320414277,0.03674719828256515,0.3167032263760298,0.0,0.09087891165825975,0.0,0.025345367787128693,0.0
34,0.0,0.0028488371839221426,0.0,0.0,0.05161492088888676,0.17001037420191562,0.0,0.23960048693458186,0.0,0.0,0.24530074587380662,0.0,0.0,0.06463985651601717,0.5231924946379755,0.06005880473420512,0.0,0.0,0.009903040456323745,0.0013649561185173516
35,0.0,0.0,0.005845302153458327,0.0024079294612934623,0.0,0.0003292420291387145,0.022087021589866394,0.018034215266343762,0.02368850241935881,0.06428995686359483,0.04226054833374308,0.023257763778330786,0.0,0.0,0.7496069746870085,0.18388337139187141,0.15507075474250914,0.019450608605111986,0.006535946685921652,0.006180583336593418
36,0.27080676940625004,0.01952142704364908,0.022692164167810145,0.005740737491021855,0.015274588374566236,0.012644121253787973,0.020969122299758627,0.05225508513490352,0.014516050378746665,0.023705480438037888,0.004720630053709296,0.007116222162067753,0.19467592440418174,0.0023428213393315135,0.22223900759510967,0.17449699930638807,0.11937508610260307,0.06432594424851537,0.0020023845563885427,0.05516369622125212
37,0.21154059603604616,0.01490734087059758,0.012279137542798314,0.003333181813264389,0.0,0.0,0.01904232980019385,0.0,0.04975048340775324,0.042977998937126234,0.006607755154878703,0.034348005795715,0.18097764918435527,0.013687982924819408,0.26835251836862967,0.14396504249071124,0.15692336972797102,0.05794986432056813,0.0063039038105171695,0.12772000440560285
38,0.3273342872709581,0.014622712888938112,0.01803749663830002,0.010431752170252332,0.03514706269631991,0.044454394500084406,0.017790563839819768,0.11126825300340228,0.0,0.0074995813072841555,0.0024686784526682256,0.0,0.15252488005564427,0.00032742596028233613,0.10493879332237871,0.24490312489241128,0.09877192937924768,0.05936869120860119,0.01903986556494937,0.002507921653432884
39,0.23184034996230204,0.011454590690479497,0.01723977002830689,0.0,0.021475389256194844,0.0,0.043199486167848127,0.01904705271832045,0.01059103415403069,0.0,0.007726304272634588,0.0006375711886561625,0.19545624217417848,0.0,0.31854104889335416,0.18283797650297443,0.11606991744833842,0.06916337689847624,0.0,0.04034987572677467
40,0.2555720391539353,0.02726615763770957,0.022203970693467533,0.014599022034987546,0.002512016858666143,0.015066942926363054,0.0,0.0,0.029445184281630756,0.05928136288446046,0.0,0.01871919010007571,0.19362466036153275,0.0,0.2633520127743023,0.15492257862709088,0.10605945965604374,0.10327992458783651,0.0,0.0
41,0.3089252916502431,0.0,0.05385572433573118,0.005088479036750362,0.03215252446237837,0.025698424221700163,0.017808384193464283,0.07605934723489008,0.08890857719699698,0.05925243405546172,0.016571601548628686,0.0,0.2074181087649562,0.0,0.1595640776686282,0.08071302168814846,0.042601853392587756,0.034081128035408616,0.002083521979083335,0.03944579087821278
42,0.26043618041829564,0.035402865522385474,0.009586972767070202,0.0,0.009938213559045613,0.012228163784025387,0.0,0.13408261807306734,0.0,0.0,0.030151745144650684,0.0,0.19364605416127068,0.02904605133456242,0.09548794862500083,0.10266671607409886,0.14998437767661982,0.029048574429156378,0.0,0.2199626442887341
43,0.2321834098581819,0.026454593825855695,0.01301844580611151,0.0,0.0,0.0,0.008763606014007356,0.047527823399999655,0.029204444349307246,0.024287076345344983,0.016868111345147794,0.02252360119796463,0.1915131017896777,0.02170344363617532,0.2100024551315984,0.13297198567910623,0.15988981588720116,0.046984863171745696,2.6031982386089105e-05,0.16803744597424455
44,0.32224776394160454,0.008873182588106472,0.02892918198686651,0.010152026088131379,0.032384886208166895,0.03328859454174297,0.02114524957032985,0.10474978905479289,0.0,0.02661833029200575,0.008928933551757643,0.0,0.17891481059684805,0.0,0.13305810306542445,0.19184350467261946,0.08323700689592053,0.051324343836203004,0.012864264640802857,0.02428710790765687
45,0.2460650412358204,0.020698144813363847,0.02002234197535792,0.005170147815421459,0.014563721522533843,0.010393740928617752,0.0232446935166295,0.0067552553293492214,0.024782935734460082,0.017735332207430947,0.0,0.009096064334149298,0.20011784232975868,0.0,0.29705372131353724,0.1785352961625067,0.11518538422813986,0.08676774546251897,0.0,0.006039313275485507
46,0.19425988265355637,0.06391385433767918,0.04712244510918876,0.010629332957205686,0.010793017451648906,0.018565801203765536,0.07808600608895205,0.0,0.06514398468598463,0.09578065509057555,0.029139529262601414,0.018622626836757594,0.1805146673248487,0.02862397201349173,0.25038384410408404,0.05936743393271774,0.04347376203695384,0.06803670572734913,0.05417577778156384,0.030439846666734025
47,0.43889122201928843,0.0,0.008047816608217134,0.016430936211705906,0.024491910005189035,0.007764200473260389,0.03341943180785192,0.0,0.05783946364152214,0.06017257384729273,0.009305999659022453,0.010590073612493067,0.11661740148284518,0.01989425277156735,0.09042736766841339,0.08398835735052974,0.10580876291720703,0.0,0.020030573830100845,0.015544024961917705
48,0.4277144047237823,0.0,0.005161224503477709,0.0194906154907233,0.037665282779812376,0.02051221832629422,0.021627537542853594,0.0,0.0,0.06440862943604025,0.024589781233573117,0.006709599546777817,0.10335512596734682,0.02280078204012246,0.06131455793855706,0.11377495837656659,0.10812059282592647,0.050992164669511696,0.016672862815304525,0.02451038986704222
49,0.0,0.0,0.03421774235782696,0.0,0.0,0.1219477633204604,0.004969563798256641,0.11012747750253435,0.0,0.0,0.09698243082250436,0.0,0.0,0.015435530987398643,0.0,0.0,0.0,0.9469598495917059,0.02836027344501229,0.0
50,0.4679406721444936,0.005936647015525386,0.0,0.0,0.0020372986267507354,0.032161098319002664,0.0,0.09106632151946117,0.10251459602620476,0.0,0.006312999632428453,0.03127907247274411,0.1108528795681294,0.0,0.0,0.07801460899963139,0.059460477782687336,0.07404995624541193,0.0,0.0
51,0.22482611641195818,0.0,0.009379918772792631,0.03662587802404607,0.0,0.042926642931432925,0.0,0.0,0.07407543816771961,0.17232460218051546,0.09259989923234696,0.02441758461083093,0.0,0.05315634141772061,0.11517233345328996,0.18151806494086997,0.25336464299522826,0.08560750953672842,0.0038684996200889395,0.0
52,0.20374294904910692,0.0,0.026448681647229157,0.0,0.023799865508982086,0.028838436270271706,0.13177421164783326,0.0,0.033404514865347026,0.08350466688265613,0.19100552871732304,0.0,0.15917265692949326,0.021982487765603114,0.16560373078773444,0.11091647859140896,0.05842609911732262,0.008546728522811055,0.04416820243902483,0.04635684378107635
53,0.45325593787868623,0.007856340473763001,0.0,0.0,0.0,0.02396546432305019,0.0,0.07599195570586938,0.093743985984158,0.0,0.0,0.03542240348609822,0.07169262628759683,0.0,0.0,0.057735393674521726,0.09107678498828245,0.11314998842631194,0.0,0.040874816121550556
54,0.35030203434726376,0.08789816326541655,0.07876629791236456,0.02712721498028751,0.027027770244464667,0.08352274561615461,0.0,0.0,0.07051667096427457,0.01640880588096173,0.01935993200176275,0.0,0.05730295733363342,0.2101229004939881,0.021675555173923524,0.0,0.0,0.025261755487964777,0.019885843387077266,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.9356473210988763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.08027475827791794,0.0,0.047933736661497264,0.0,0.0,0.0,0.0,1.1414580674493648,0.12832170823613023,0.0,0.0,0.22619816247810567,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.005785529144898288,0.0,0.0,0.0,0.0,0.00018428503228781675,0.0,0.7588946060070468,0.0,0.0,0.0,0.0,0.013725703220474164,0.0
58,0.0,0.0,0.7916002341940694,0.0,0.0,0.0,0.03472904427376491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03937515103088009,0.0
59,0.0,0.0,0.0,0.020028493441385135,0.0,0.0,0.0,0.0,0.0,1.110121217368816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47051370867040054,0.0
60,0.0,0.0,0.09760804720633785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199097706621814,0.0
61,0.37155284201157457,0.0,0.01809860195315292,0.0,0.022438667766218275,0.0,0.021718322971719405,0.06649849562442284,0.10339245874552351,0.027299439455945557,0.0397369232765653,0.002192892654392515,0.1533173229703098,0.029335660339340555,0.06647996260195209,0.10241449994700448,0.019233867843501427,0.09431057377058077,0.016557843991604815,0.042114960440510614
62,0.36656818539955394,0.0,0.01474142923190894,0.0,0.019525416595822312,0.02706322581400127,0.028954839440577872,0.05261567851101103,0.11511882097758018,0.06531700634735203,0.03969414566071089,0.011977972330486433,0.105188836440149,0.02081500451781897,0.07290722724120222,0.07880383868463793,0.031876416022992383,0.10092883400793634,0.020719602468661846,0.04790593129484127
63,0.36994535223627417,0.0,0.015775687409669482,0.0,0.0177801639470703,0.0016214069511486955,0.0252894427448072,0.06122757309506624,0.10306503241266222,0.0421260905482483,0.04120306667852966,0.010033877923696553,0.13104686229470167,0.025955778451358196,0.07516997956259931,0.09110401738393409,0.02657641621455611,0.1005206092373734,0.018432379489201532,0.04761712951845732
